Time (s),Channel 1 (V),Channel 2 (V)
1.888791836734693972e-04,3.219850093062045726e+00,5.065271099733981153e-01
1.889091836734694088e-04,3.212347888938070550e+00,4.990874766459127976e-01
1.889391836734693932e-04,3.216098991000058138e+00,5.065271099733981153e-01
1.889691836734694048e-04,3.227352297186021790e+00,5.102469266371412182e-01
1.889991836734694164e-04,3.219850093062045726e+00,5.028072933096554564e-01
1.890291836734694008e-04,3.242356705433973030e+00,4.990874766459127976e-01
1.890591836734693853e-04,3.223601195124034202e+00,5.139667433008838771e-01
1.890891836734693969e-04,3.231103399248009378e+00,5.102469266371412182e-01
1.891191836734694084e-04,3.231103399248009378e+00,4.990874766459127976e-01
1.891491836734693929e-04,3.238605603371985442e+00,5.028072933096554564e-01
1.891791836734694045e-04,3.234854501309997854e+00,5.065271099733981153e-01
1.892091836734694161e-04,3.231103399248009378e+00,5.065271099733981153e-01
1.892391836734694005e-04,3.246107807495960618e+00,5.028072933096554564e-01
1.892691836734693850e-04,3.249858909557949094e+00,5.102469266371412182e-01
1.892991836734693966e-04,3.249858909557949094e+00,4.990874766459127976e-01
1.893291836734694081e-04,3.246107807495960618e+00,5.102469266371412182e-01
1.893591836734693926e-04,3.246107807495960618e+00,4.990874766459127976e-01
1.893891836734694042e-04,3.242356705433973030e+00,4.953676599821701387e-01
1.894191836734694157e-04,3.242356705433973030e+00,4.916478433184274799e-01
1.894491836734694002e-04,3.264863317805900333e+00,4.990874766459127976e-01
1.894791836734693847e-04,3.249858909557949094e+00,4.990874766459127976e-01
1.895091836734693962e-04,3.249858909557949094e+00,5.028072933096554564e-01
1.895391836734694078e-04,3.257361113681924270e+00,5.028072933096554564e-01
1.895691836734693923e-04,3.268614419867887921e+00,5.102469266371412182e-01
1.895991836734694039e-04,3.268614419867887921e+00,5.028072933096554564e-01
1.896291836734694154e-04,3.283618828115839161e+00,4.990874766459127976e-01
1.896591836734693999e-04,3.291121032239815225e+00,5.102469266371412182e-01
1.896891836734693844e-04,3.294872134301802813e+00,5.139667433008838771e-01
1.897191836734693959e-04,3.291121032239815225e+00,5.139667433008838771e-01
1.897491836734694075e-04,3.287369930177827637e+00,4.990874766459127976e-01
1.897791836734693920e-04,3.302374338425778877e+00,5.065271099733981153e-01
1.898091836734694035e-04,3.298623236363791289e+00,5.139667433008838771e-01
1.898391836734694151e-04,3.302374338425778877e+00,5.176865599646265359e-01
1.898691836734693996e-04,3.298623236363791289e+00,5.102469266371412182e-01
1.898991836734693840e-04,3.313627644611742529e+00,5.065271099733981153e-01
1.899291836734693956e-04,3.313627644611742529e+00,4.990874766459127976e-01
1.899591836734694072e-04,3.306125440487766465e+00,5.139667433008838771e-01
1.899891836734693916e-04,3.306125440487766465e+00,5.176865599646265359e-01
1.900191836734694032e-04,3.317378746673730117e+00,5.028072933096554564e-01
1.900491836734694148e-04,3.321129848735717704e+00,5.102469266371412182e-01
1.900791836734693993e-04,3.313627644611742529e+00,5.176865599646265359e-01
1.901091836734693837e-04,3.317378746673730117e+00,5.102469266371412182e-01
1.901391836734693953e-04,3.328632052859693768e+00,5.102469266371412182e-01
1.901691836734694069e-04,3.332383154921681356e+00,5.139667433008838771e-01
1.901991836734693913e-04,3.276116623991863985e+00,5.065271099733981153e-01
1.902291836734694029e-04,3.298623236363791289e+00,5.102469266371412182e-01
1.902591836734694145e-04,3.313627644611742529e+00,5.028072933096554564e-01
1.902891836734693989e-04,3.302374338425778877e+00,5.065271099733981153e-01
1.903191836734693834e-04,3.309876542549754941e+00,5.251261932921118536e-01
1.903491836734693950e-04,3.298623236363791289e+00,4.953676599821701387e-01
1.903791836734694065e-04,3.291121032239815225e+00,5.065271099733981153e-01
1.904091836734693910e-04,3.283618828115839161e+00,5.028072933096554564e-01
1.904391836734694026e-04,3.291121032239815225e+00,5.176865599646265359e-01
1.904691836734694142e-04,3.294872134301802813e+00,5.176865599646265359e-01
1.904991836734693986e-04,3.294872134301802813e+00,5.065271099733981153e-01
1.905291836734693831e-04,3.291121032239815225e+00,5.176865599646265359e-01
1.905591836734693947e-04,3.302374338425778877e+00,5.102469266371412182e-01
1.905891836734694062e-04,3.298623236363791289e+00,5.102469266371412182e-01
1.906191836734693907e-04,3.287369930177827637e+00,5.139667433008838771e-01
1.906491836734694023e-04,3.283618828115839161e+00,5.102469266371412182e-01
1.906791836734694138e-04,3.279867726053851573e+00,5.139667433008838771e-01
1.907091836734693983e-04,3.291121032239815225e+00,5.065271099733981153e-01
1.907391836734693828e-04,3.279867726053851573e+00,5.102469266371412182e-01
1.907691836734693943e-04,3.279867726053851573e+00,5.102469266371412182e-01
1.907991836734694059e-04,3.287369930177827637e+00,5.139667433008838771e-01
1.908291836734693904e-04,3.279867726053851573e+00,5.176865599646265359e-01
1.908591836734694020e-04,3.283618828115839161e+00,5.139667433008838771e-01
1.908891836734694135e-04,3.279867726053851573e+00,5.176865599646265359e-01
1.909191836734693980e-04,3.279867726053851573e+00,5.139667433008838771e-01
1.909491836734693825e-04,3.276116623991863985e+00,5.102469266371412182e-01
1.909791836734694211e-04,3.283618828115839161e+00,5.065271099733981153e-01
1.910091836734694056e-04,3.272365521929876397e+00,5.139667433008838771e-01
1.910391836734693901e-04,3.279867726053851573e+00,5.065271099733981153e-01
1.910691836734694016e-04,3.276116623991863985e+00,5.176865599646265359e-01
1.910991836734694132e-04,3.279867726053851573e+00,5.065271099733981153e-01
1.911291836734693977e-04,3.283618828115839161e+00,5.102469266371412182e-01
1.911591836734693821e-04,3.291121032239815225e+00,5.176865599646265359e-01
1.911891836734694208e-04,3.276116623991863985e+00,5.065271099733981153e-01
1.912191836734694053e-04,3.287369930177827637e+00,5.065271099733981153e-01
1.912491836734693897e-04,3.291121032239815225e+00,5.176865599646265359e-01
1.912791836734694013e-04,3.279867726053851573e+00,4.990874766459127976e-01
1.913091836734694129e-04,3.287369930177827637e+00,5.102469266371412182e-01
1.913391836734693974e-04,3.283618828115839161e+00,5.176865599646265359e-01
1.913691836734693818e-04,3.287369930177827637e+00,5.176865599646265359e-01
1.913991836734694205e-04,3.298623236363791289e+00,5.176865599646265359e-01
1.914291836734694050e-04,3.249858909557949094e+00,5.139667433008838771e-01
1.914591836734693894e-04,1.955728698172140678e+00,5.065271099733981153e-01
1.914891836734694010e-04,5.903275476085636519e-01,4.990874766459127976e-01
1.915191836734694126e-04,4.740433836869404338e-01,5.288460099558545124e-01
1.915491836734693970e-04,5.903275476085636519e-01,5.214063766283691947e-01
1.915791836734693815e-04,5.603187311126602843e-01,5.325658266195976154e-01
1.916091836734694202e-04,5.490654249266966325e-01,5.251261932921118536e-01
1.916391836734694046e-04,5.340610166787453927e-01,5.251261932921118536e-01
1.916691836734693891e-04,5.340610166787453927e-01,5.251261932921118536e-01
1.916991836734694007e-04,5.415632208027214567e-01,5.325658266195976154e-01
1.917291836734694123e-04,5.303099146167578049e-01,5.362856432833402742e-01
1.917591836734693967e-04,5.228077104927817409e-01,5.176865599646265359e-01
1.917891836734693812e-04,5.190566084307941530e-01,5.214063766283691947e-01
1.918191836734694199e-04,5.078033022448305012e-01,5.139667433008838771e-01
1.918491836734694043e-04,5.265588125547702170e-01,5.176865599646265359e-01
1.918791836734693888e-04,5.115544043068180891e-01,5.065271099733981153e-01
1.919091836734694004e-04,5.153055063688065651e-01,5.102469266371412182e-01
1.919391836734694119e-04,5.115544043068180891e-01,5.065271099733981153e-01
1.919691836734693964e-04,5.153055063688065651e-01,5.139667433008838771e-01
1.919991836734693809e-04,5.040522001828429133e-01,4.953676599821701387e-01
1.920291836734694195e-04,5.265588125547702170e-01,5.995225265669668069e-01
1.920591836734694040e-04,5.115544043068180891e-01,7.743539097628753254e-01
1.920891836734693885e-04,5.078033022448305012e-01,9.454654762950411850e-01
1.921191836734694001e-04,5.153055063688065651e-01,1.079378876189779568e+00
1.921491836734694116e-04,5.190566084307941530e-01,1.224451726075745928e+00
1.921791836734693961e-04,4.927988939968792614e-01,1.380684025952941152e+00
1.922091836734694077e-04,5.115544043068180891e-01,1.492278525865223138e+00
1.922391836734694192e-04,5.078033022448305012e-01,1.600153209113762465e+00
1.922691836734694037e-04,5.003010981208553254e-01,1.730346792344758189e+00
1.922991836734693882e-04,5.003010981208553254e-01,1.830781842265811754e+00
1.923291836734693997e-04,5.040522001828429133e-01,1.923777258859380002e+00
1.923591836734694113e-04,5.003010981208553254e-01,2.009333042125462931e+00
1.923891836734693958e-04,4.890477919348916735e-01,2.106048275382774282e+00
1.924191836734694073e-04,4.927988939968792614e-01,2.191604058648857212e+00
1.924491836734694189e-04,4.927988939968792614e-01,2.262280575259969062e+00
1.924791836734694034e-04,4.965499960588668493e-01,2.325517458543595595e+00
1.925091836734693878e-04,5.003010981208553254e-01,2.377594891835993707e+00
1.925391836734693994e-04,5.003010981208553254e-01,2.425952508464649604e+00
1.925691836734694110e-04,5.003010981208553254e-01,2.455711041774591319e+00
1.925991836734693955e-04,5.003010981208553254e-01,2.496629025075761454e+00
1.926291836734694070e-04,5.078033022448305012e-01,2.526387558385703169e+00
1.926591836734694186e-04,5.003010981208553254e-01,2.567305541686873305e+00
1.926891836734694031e-04,4.965499960588668493e-01,2.597064074996815464e+00
1.927191836734693875e-04,4.927988939968792614e-01,2.634262241634242496e+00
1.927491836734693991e-04,5.040522001828429133e-01,2.660300958280441996e+00
1.927791836734694107e-04,5.003010981208553254e-01,2.697499124917869029e+00
1.928091836734693951e-04,5.040522001828429133e-01,2.712378391572840108e+00
1.928391836734694067e-04,5.040522001828429133e-01,2.764455824865238220e+00
1.928691836734694183e-04,5.078033022448305012e-01,2.764455824865238220e+00
1.928991836734694027e-04,5.003010981208553254e-01,2.797934174838922594e+00
1.929291836734693872e-04,4.927988939968792614e-01,2.831412524812607412e+00
1.929591836734693988e-04,5.040522001828429133e-01,2.835132341476350071e+00
1.929891836734694104e-04,5.040522001828429133e-01,2.864890874786292230e+00
1.930191836734693948e-04,4.965499960588668493e-01,2.853731424795063809e+00
1.930491836734694064e-04,4.815455878109156096e-01,2.027932125444176670e+00
1.930791836734694180e-04,4.927988939968792614e-01,7.297161097979625310e-01
1.931091836734694024e-04,5.190566084307941530e-01,4.284109600348009472e-01
1.931391836734693869e-04,5.115544043068180891e-01,5.548847266020540125e-01
1.931691836734693985e-04,5.040522001828429133e-01,5.697639932570246479e-01
1.931991836734694100e-04,5.115544043068180891e-01,5.288460099558545124e-01
1.932291836734693945e-04,5.003010981208553254e-01,5.437252766108255919e-01
1.932591836734694061e-04,5.003010981208553254e-01,5.400054599470829331e-01
1.932891836734694176e-04,5.115544043068180891e-01,5.437252766108255919e-01
1.933191836734694021e-04,5.115544043068180891e-01,5.400054599470829331e-01
1.933491836734693866e-04,5.190566084307941530e-01,5.325658266195976154e-01
1.933791836734693982e-04,5.078033022448305012e-01,5.400054599470829331e-01
1.934091836734694097e-04,5.115544043068180891e-01,5.251261932921118536e-01
1.934391836734693942e-04,5.078033022448305012e-01,5.176865599646265359e-01
1.934691836734694058e-04,5.040522001828429133e-01,5.214063766283691947e-01
1.934991836734694173e-04,5.003010981208553254e-01,5.176865599646265359e-01
1.935291836734694018e-04,5.115544043068180891e-01,5.214063766283691947e-01
1.935591836734693863e-04,5.040522001828429133e-01,5.176865599646265359e-01
1.935891836734693978e-04,5.040522001828429133e-01,5.102469266371412182e-01
1.936191836734694094e-04,5.078033022448305012e-01,5.028072933096554564e-01
1.936491836734693939e-04,5.003010981208553254e-01,5.139667433008838771e-01
1.936791836734694054e-04,5.078033022448305012e-01,5.102469266371412182e-01
1.937091836734694170e-04,5.078033022448305012e-01,5.214063766283691947e-01
1.937391836734694015e-04,5.078033022448305012e-01,5.176865599646265359e-01
1.937691836734693859e-04,5.078033022448305012e-01,4.990874766459127976e-01
1.937991836734693975e-04,5.115544043068180891e-01,5.139667433008838771e-01
1.938291836734694091e-04,5.040522001828429133e-01,5.214063766283691947e-01
1.938591836734693936e-04,5.115544043068180891e-01,5.028072933096554564e-01
1.938891836734694051e-04,5.115544043068180891e-01,5.176865599646265359e-01
1.939191836734694167e-04,5.078033022448305012e-01,5.176865599646265359e-01
1.939491836734694012e-04,5.040522001828429133e-01,5.139667433008838771e-01
1.939791836734693856e-04,5.078033022448305012e-01,5.139667433008838771e-01
1.940091836734693972e-04,5.003010981208553254e-01,5.065271099733981153e-01
1.940391836734694088e-04,5.115544043068180891e-01,5.028072933096554564e-01
1.940691836734693932e-04,5.115544043068180891e-01,5.102469266371412182e-01
1.940991836734694048e-04,5.040522001828429133e-01,5.102469266371412182e-01
1.941291836734694164e-04,5.153055063688065651e-01,5.139667433008838771e-01
1.941591836734694008e-04,5.078033022448305012e-01,5.065271099733981153e-01
1.941891836734693853e-04,5.078033022448305012e-01,5.065271099733981153e-01
1.942191836734693969e-04,5.115544043068180891e-01,5.028072933096554564e-01
1.942491836734694085e-04,5.190566084307941530e-01,5.102469266371412182e-01
1.942791836734693929e-04,5.040522001828429133e-01,5.139667433008838771e-01
1.943091836734694045e-04,5.153055063688065651e-01,5.028072933096554564e-01
1.943391836734694161e-04,5.153055063688065651e-01,5.028072933096554564e-01
1.943691836734694005e-04,5.003010981208553254e-01,4.916478433184274799e-01
1.943991836734693850e-04,5.190566084307941530e-01,5.102469266371412182e-01
1.944291836734693966e-04,5.190566084307941530e-01,5.065271099733981153e-01
1.944591836734694081e-04,5.115544043068180891e-01,5.028072933096554564e-01
1.944891836734693926e-04,5.153055063688065651e-01,5.102469266371412182e-01
1.945191836734694042e-04,5.078033022448305012e-01,5.139667433008838771e-01
1.945491836734694157e-04,5.190566084307941530e-01,5.139667433008838771e-01
1.945791836734694002e-04,5.153055063688065651e-01,5.102469266371412182e-01
1.946091836734693847e-04,5.115544043068180891e-01,5.139667433008838771e-01
1.946391836734693963e-04,5.153055063688065651e-01,5.176865599646265359e-01
1.946691836734694078e-04,5.115544043068180891e-01,5.176865599646265359e-01
1.946991836734693923e-04,5.153055063688065651e-01,5.065271099733981153e-01
1.947291836734694039e-04,5.115544043068180891e-01,5.028072933096554564e-01
1.947591836734694154e-04,5.078033022448305012e-01,4.990874766459127976e-01
1.947891836734693999e-04,5.153055063688065651e-01,5.139667433008838771e-01
1.948191836734693844e-04,5.078033022448305012e-01,5.102469266371412182e-01
1.948491836734693959e-04,5.153055063688065651e-01,5.102469266371412182e-01
1.948791836734694075e-04,5.078033022448305012e-01,5.028072933096554564e-01
1.949091836734693920e-04,5.078033022448305012e-01,5.028072933096554564e-01
1.949391836734694035e-04,5.153055063688065651e-01,5.028072933096554564e-01
1.949691836734694151e-04,5.153055063688065651e-01,5.028072933096554564e-01
1.949991836734693996e-04,5.078033022448305012e-01,5.214063766283691947e-01
1.950291836734693840e-04,5.003010981208553254e-01,5.065271099733981153e-01
1.950591836734693956e-04,5.115544043068180891e-01,5.065271099733981153e-01
1.950891836734694072e-04,5.003010981208553254e-01,5.028072933096554564e-01
1.951191836734693917e-04,5.078033022448305012e-01,5.065271099733981153e-01
1.951491836734694032e-04,5.115544043068180891e-01,5.065271099733981153e-01
1.951791836734694148e-04,5.003010981208553254e-01,5.065271099733981153e-01
1.952091836734693993e-04,5.115544043068180891e-01,5.065271099733981153e-01
1.952391836734693837e-04,4.965499960588668493e-01,5.065271099733981153e-01
1.952691836734693953e-04,5.003010981208553254e-01,5.065271099733981153e-01
1.952991836734694069e-04,5.078033022448305012e-01,5.065271099733981153e-01
1.953291836734693913e-04,5.078033022448305012e-01,5.176865599646265359e-01
1.953591836734694029e-04,5.003010981208553254e-01,5.139667433008838771e-01
1.953891836734694145e-04,5.003010981208553254e-01,5.139667433008838771e-01
1.954191836734693989e-04,5.115544043068180891e-01,5.214063766283691947e-01
1.954491836734693834e-04,5.040522001828429133e-01,5.139667433008838771e-01
1.954791836734693950e-04,5.040522001828429133e-01,5.102469266371412182e-01
1.955091836734694066e-04,5.115544043068180891e-01,5.065271099733981153e-01
1.955391836734693910e-04,5.115544043068180891e-01,5.214063766283691947e-01
1.955691836734694026e-04,4.965499960588668493e-01,5.139667433008838771e-01
1.955991836734694142e-04,5.003010981208553254e-01,5.102469266371412182e-01
1.956291836734693986e-04,4.965499960588668493e-01,5.176865599646265359e-01
1.956591836734693831e-04,5.078033022448305012e-01,5.102469266371412182e-01
1.956891836734693947e-04,5.040522001828429133e-01,5.176865599646265359e-01
1.957191836734694062e-04,5.040522001828429133e-01,5.139667433008838771e-01
1.957491836734693907e-04,4.965499960588668493e-01,5.176865599646265359e-01
1.957791836734694023e-04,5.003010981208553254e-01,5.176865599646265359e-01
1.958091836734694139e-04,5.040522001828429133e-01,5.176865599646265359e-01
1.958391836734693983e-04,5.115544043068180891e-01,5.139667433008838771e-01
1.958691836734693828e-04,5.040522001828429133e-01,5.214063766283691947e-01
1.958991836734693944e-04,5.040522001828429133e-01,5.028072933096554564e-01
1.959291836734694059e-04,5.040522001828429133e-01,5.176865599646265359e-01
1.959591836734693904e-04,5.115544043068180891e-01,5.176865599646265359e-01
1.959891836734694020e-04,5.040522001828429133e-01,5.102469266371412182e-01
1.960191836734694135e-04,5.078033022448305012e-01,5.102469266371412182e-01
1.960491836734693980e-04,4.927988939968792614e-01,5.102469266371412182e-01
1.960791836734693825e-04,5.115544043068180891e-01,5.251261932921118536e-01
1.961091836734694211e-04,5.003010981208553254e-01,5.139667433008838771e-01
1.961391836734694056e-04,5.040522001828429133e-01,4.990874766459127976e-01
1.961691836734693901e-04,5.115544043068180891e-01,5.139667433008838771e-01
1.961991836734694016e-04,5.115544043068180891e-01,5.139667433008838771e-01
1.962291836734694132e-04,5.040522001828429133e-01,5.214063766283691947e-01
1.962591836734693977e-04,5.040522001828429133e-01,5.214063766283691947e-01
1.962891836734693821e-04,5.078033022448305012e-01,5.139667433008838771e-01
1.963191836734694208e-04,5.115544043068180891e-01,5.065271099733981153e-01
1.963491836734694053e-04,5.115544043068180891e-01,5.102469266371412182e-01
1.963791836734693898e-04,5.040522001828429133e-01,5.065271099733981153e-01
1.964091836734694013e-04,5.040522001828429133e-01,5.176865599646265359e-01
1.964391836734694129e-04,5.153055063688065651e-01,5.065271099733981153e-01
1.964691836734693974e-04,5.040522001828429133e-01,5.065271099733981153e-01
1.964991836734693818e-04,5.115544043068180891e-01,4.953676599821701387e-01
1.965291836734694205e-04,5.115544043068180891e-01,5.139667433008838771e-01
1.965591836734694050e-04,5.040522001828429133e-01,5.028072933096554564e-01
1.965891836734693894e-04,5.190566084307941530e-01,5.176865599646265359e-01
1.966191836734694010e-04,5.115544043068180891e-01,5.214063766283691947e-01
1.966491836734694126e-04,5.115544043068180891e-01,5.176865599646265359e-01
1.966791836734693971e-04,5.153055063688065651e-01,5.102469266371412182e-01
1.967091836734693815e-04,5.115544043068180891e-01,5.176865599646265359e-01
1.967391836734694202e-04,5.115544043068180891e-01,5.139667433008838771e-01
1.967691836734694047e-04,5.040522001828429133e-01,5.139667433008838771e-01
1.967991836734693891e-04,5.153055063688065651e-01,5.139667433008838771e-01
1.968291836734694007e-04,5.153055063688065651e-01,5.065271099733981153e-01
1.968591836734694123e-04,5.153055063688065651e-01,5.102469266371412182e-01
1.968891836734693967e-04,5.115544043068180891e-01,5.102469266371412182e-01
1.969191836734693812e-04,5.115544043068180891e-01,5.214063766283691947e-01
1.969491836734694199e-04,5.115544043068180891e-01,5.139667433008838771e-01
1.969791836734694043e-04,5.115544043068180891e-01,5.102469266371412182e-01
1.970091836734693888e-04,5.115544043068180891e-01,5.139667433008838771e-01
1.970391836734694004e-04,5.153055063688065651e-01,5.176865599646265359e-01
1.970691836734694120e-04,5.115544043068180891e-01,5.139667433008838771e-01
1.970991836734693964e-04,5.078033022448305012e-01,5.102469266371412182e-01
1.971291836734693809e-04,5.153055063688065651e-01,5.214063766283691947e-01
1.971591836734694196e-04,5.153055063688065651e-01,5.288460099558545124e-01
1.971891836734694040e-04,5.115544043068180891e-01,5.102469266371412182e-01
1.972191836734693885e-04,5.190566084307941530e-01,4.990874766459127976e-01
1.972491836734694001e-04,5.040522001828429133e-01,5.176865599646265359e-01
1.972791836734694116e-04,5.078033022448305012e-01,5.065271099733981153e-01
1.973091836734693961e-04,5.265588125547702170e-01,5.214063766283691947e-01
1.973391836734694077e-04,5.078033022448305012e-01,5.139667433008838771e-01
1.973691836734694192e-04,5.228077104927817409e-01,5.139667433008838771e-01
1.973991836734694037e-04,5.115544043068180891e-01,5.176865599646265359e-01
1.974291836734693882e-04,5.115544043068180891e-01,5.102469266371412182e-01
1.974591836734693997e-04,5.115544043068180891e-01,5.102469266371412182e-01
1.974891836734694113e-04,5.078033022448305012e-01,5.102469266371412182e-01
1.975191836734693958e-04,5.115544043068180891e-01,5.176865599646265359e-01
1.975491836734694074e-04,5.153055063688065651e-01,5.028072933096554564e-01
1.975791836734694189e-04,5.078033022448305012e-01,5.214063766283691947e-01
1.976091836734694034e-04,5.115544043068180891e-01,5.102469266371412182e-01
1.976391836734693879e-04,5.078033022448305012e-01,5.065271099733981153e-01
1.976691836734693994e-04,5.115544043068180891e-01,5.139667433008838771e-01
1.976991836734694110e-04,5.153055063688065651e-01,5.176865599646265359e-01
1.977291836734693955e-04,5.190566084307941530e-01,5.176865599646265359e-01
1.977591836734694070e-04,5.115544043068180891e-01,5.176865599646265359e-01
1.977891836734694186e-04,5.228077104927817409e-01,5.176865599646265359e-01
1.978191836734694031e-04,5.040522001828429133e-01,5.065271099733981153e-01
1.978491836734693875e-04,4.927988939968792614e-01,4.953676599821701387e-01
1.978791836734693991e-04,5.378121187407338688e-01,5.325658266195976154e-01
1.979091836734694107e-04,5.190566084307941530e-01,5.139667433008838771e-01
1.979391836734693952e-04,5.115544043068180891e-01,5.065271099733981153e-01
1.979691836734694067e-04,5.153055063688065651e-01,5.102469266371412182e-01
1.979991836734694183e-04,5.040522001828429133e-01,5.102469266371412182e-01
1.980291836734694028e-04,5.040522001828429133e-01,5.102469266371412182e-01
1.980591836734693872e-04,5.078033022448305012e-01,5.102469266371412182e-01
1.980891836734693988e-04,5.190566084307941530e-01,5.102469266371412182e-01
1.981191836734694104e-04,5.115544043068180891e-01,5.102469266371412182e-01
1.981491836734693948e-04,5.078033022448305012e-01,5.065271099733981153e-01
1.981791836734694064e-04,5.190566084307941530e-01,5.102469266371412182e-01
1.982091836734694180e-04,5.190566084307941530e-01,4.990874766459127976e-01
1.982391836734694024e-04,5.003010981208553254e-01,5.065271099733981153e-01
1.982691836734693869e-04,5.115544043068180891e-01,5.065271099733981153e-01
1.982991836734693985e-04,5.153055063688065651e-01,4.953676599821701387e-01
1.983291836734694101e-04,5.115544043068180891e-01,5.028072933096554564e-01
1.983591836734693945e-04,5.078033022448305012e-01,5.065271099733981153e-01
1.983891836734694061e-04,5.640698331746487604e-01,4.990874766459127976e-01
1.984191836734694177e-04,7.366205280260893495e-01,5.065271099733981153e-01
1.984491836734694021e-04,9.054201208155423508e-01,5.102469266371412182e-01
1.984791836734693866e-04,1.066717509481020176e+00,5.028072933096554564e-01
1.985091836734693982e-04,1.205508285774570698e+00,5.102469266371412182e-01
1.985391836734694097e-04,1.359303470316072460e+00,5.139667433008838771e-01
1.985691836734693942e-04,1.475587634237695678e+00,5.065271099733981153e-01
1.985991836734694058e-04,1.603125104345282548e+00,5.065271099733981153e-01
1.986291836734694173e-04,1.723160370328894242e+00,5.028072933096554564e-01
1.986591836734694018e-04,1.820689023940577744e+00,4.990874766459127976e-01
1.986891836734693863e-04,1.933222085800213375e+00,5.028072933096554564e-01
1.987191836734693978e-04,2.008244127039970461e+00,5.028072933096554564e-01
1.987491836734694094e-04,2.098270576527678788e+00,5.028072933096554564e-01
1.987791836734693939e-04,2.195799230139363178e+00,5.028072933096554564e-01
1.988091836734694055e-04,2.270821271379120265e+00,4.916478433184274799e-01
1.988391836734694170e-04,2.323336700246950048e+00,4.916478433184274799e-01
1.988691836734694015e-04,2.390856537362731071e+00,5.065271099733981153e-01
1.988991836734693860e-04,2.424616455920622027e+00,5.028072933096554564e-01
1.989291836734693975e-04,2.469629680664475746e+00,4.879280266546848210e-01
1.989591836734694091e-04,2.510891803346342765e+00,5.028072933096554564e-01
1.989891836734693936e-04,2.555905028090196485e+00,4.990874766459127976e-01
1.990191836734694051e-04,2.585913844586099852e+00,4.990874766459127976e-01
1.990491836734694167e-04,2.634678171391941159e+00,4.990874766459127976e-01
1.990791836734694012e-04,2.664686987887844527e+00,5.065271099733981153e-01
1.991091836734693856e-04,2.705949110569710658e+00,5.102469266371412182e-01
1.991391836734693972e-04,2.735957927065613138e+00,4.990874766459127976e-01
1.991691836734694088e-04,2.762215641499528029e+00,5.065271099733981153e-01
1.991991836734693933e-04,2.795975560057418985e+00,5.102469266371412182e-01
1.992291836734694048e-04,2.818482172429346289e+00,5.028072933096554564e-01
1.992591836734694164e-04,2.837237682739285116e+00,5.028072933096554564e-01
1.992891836734694009e-04,2.859744295111212420e+00,4.953676599821701387e-01
1.993191836734693853e-04,2.886002009545127311e+00,4.990874766459127976e-01
1.993491836734693969e-04,2.916010826041030679e+00,5.065271099733981153e-01
1.993791836734694085e-04,2.938517438412957095e+00,4.990874766459127976e-01
1.994091836734693929e-04,2.949770744598920746e+00,5.065271099733981153e-01
1.994391836734694045e-04,2.972277356970848050e+00,5.102469266371412182e-01
1.994691836734694161e-04,2.991032867280786878e+00,4.990874766459127976e-01
1.994991836734694005e-04,3.013539479652714181e+00,5.028072933096554564e-01
1.995291836734693850e-04,3.021041683776690245e+00,5.028072933096554564e-01
1.995591836734693966e-04,3.051050500272592725e+00,5.028072933096554564e-01
1.995891836734694082e-04,3.054801602334580313e+00,5.028072933096554564e-01
1.996191836734693926e-04,3.077308214706507616e+00,5.139667433008838771e-01
1.996491836734694042e-04,3.039797194086629073e+00,5.028072933096554564e-01
1.996791836734694158e-04,3.066054908520543965e+00,5.065271099733981153e-01
1.997091836734694002e-04,3.084810418830483680e+00,5.028072933096554564e-01
1.997391836734693847e-04,3.099814827078434920e+00,5.065271099733981153e-01
1.997691836734693963e-04,3.099814827078434920e+00,5.176865599646265359e-01
1.997991836734694078e-04,3.111068133264398572e+00,4.990874766459127976e-01
1.998291836734693923e-04,3.118570337388373748e+00,5.065271099733981153e-01
1.998591836734694039e-04,3.122321439450362224e+00,5.176865599646265359e-01
1.998891836734694154e-04,3.144828051822289527e+00,5.139667433008838771e-01
1.999191836734693999e-04,3.152330255946264703e+00,5.065271099733981153e-01
1.999491836734693844e-04,3.141076949760301051e+00,5.065271099733981153e-01
1.999791836734693959e-04,3.159832460070240767e+00,5.102469266371412182e-01
2.000091836734694075e-04,3.156081358008252291e+00,5.028072933096554564e-01
2.000391836734693920e-04,3.167334664194215943e+00,5.102469266371412182e-01
2.000691836734694036e-04,3.174836868318192007e+00,5.176865599646265359e-01
2.000991836734694151e-04,3.171085766256204419e+00,5.028072933096554564e-01
2.001291836734693996e-04,3.186090174504155659e+00,5.065271099733981153e-01
2.001591836734693841e-04,3.193592378628130835e+00,5.176865599646265359e-01
2.001891836734693956e-04,3.197343480690119311e+00,5.214063766283691947e-01
2.002191836734694072e-04,3.197343480690119311e+00,5.028072933096554564e-01
2.002491836734693917e-04,3.204845684814094486e+00,5.065271099733981153e-01
2.002791836734694032e-04,3.197343480690119311e+00,5.176865599646265359e-01
2.003091836734694148e-04,3.216098991000058138e+00,5.214063766283691947e-01
2.003391836734693993e-04,3.216098991000058138e+00,5.176865599646265359e-01
2.003691836734693837e-04,3.212347888938070550e+00,5.176865599646265359e-01
2.003991836734693953e-04,3.208596786876082962e+00,5.176865599646265359e-01
2.004291836734694069e-04,3.219850093062045726e+00,5.139667433008838771e-01
2.004591836734693914e-04,3.212347888938070550e+00,5.065271099733981153e-01
2.004891836734694029e-04,3.227352297186021790e+00,5.176865599646265359e-01
